source_file,user_id,date,time,datetime,direction,contact,phone,type,transaction_type,amount,currency,content,status
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-18,13:26:56,2025-11-18 13:26:56,received,MobileMoney,MobileMoney,SMS,transfer,10500.0,XAF,"You have transferred 10500 XAF to TARENCE TEKU AWANDE (237672255057) from your mobile money account 75053849 at 2025-11-18 13:26:54 FEES 56 FCFA. Your new balance: 14372 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: 14749531000. Save Big with 1 per cent on cash out fees + Zero fees on transfers. Plus, a chance to win 250F. Go To https://bit.ly/NewMoMoApp to download.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-18,15:14:11,2025-11-18 15:14:11,received,MobileMoney,MobileMoney,SMS,payment,125.0,XAF,"Your payment of 125 XAF to MTNC BUNDLES_FORFAITS has been completed at 2025-11-18 15:08:47. Your new balance: 14122 XAF. Fee was 0 XAF. Message: -. Transaction Id: 14750628942. School scholarships for a stress-free back-to-school with MoMo ! Make payments of minimum 5,237 F and stand a chance to win up to 50,500 F each week. More info at 8787 or on WhatsApp: 650528787.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-18,19:08:14,2025-11-18 19:08:14,received,MobileMoney,MobileMoney,SMS,airtime,500.0,XAF,Current balance: 500 FCFA ; Available balance: 500 FCFA ; Airtime  balance: 32 FCFA ; MTN MoMo Gift Balance: 0.,success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-23,13:29:57,2025-11-23 13:29:57,received,MobileMoney,MobileMoney,SMS,payment,1000.0,XAF,"A transaction of 1000 XAF by INTOUCH  (237653576255) on your mobile money account successfully completed at 2025-11-23 13:29:54. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: Un paiement de 1000 XAF a ete effectue via 1XBET sur le numero 683063436. Your new balance:12983 XAF. Fee was 14 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 14810760976. External Transaction Id: 1763900985083. School scholarships for a stress-free back-to-school with MoMo ! Make payments of minimum 5,237 F and stand a chance to win up to 100,000 F each week. More info at 8787 or on WhatsApp: 650 528 787.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-24,16:27:28,2025-11-24 16:27:28,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"A transaction of 500 XAF by INTOUCH  (237653582779) on your mobile money account successfully completed at 2025-11-24 16:27:21. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: Un paiement de 500 XAF a ete effectue via BETPAWA sur le numero 683063436. Your new balance:12349 XAF. Fee was 9 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 14825118849. External Transaction Id: 1763998033024. School scholarships for a stress-free back-to-school with MoMo ! Make payments of minimum 5,237 F and stand a chance to win up to 100,000 F each week. More info at 8787 or on WhatsApp: 650 528 787.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-24,17:28:52,2025-11-24 17:28:52,received,MobileMoney,MobileMoney,SMS,payment,125.0,XAF,"Your payment of 125 XAF to MTNC BUNDLES_FORFAITS has been completed at 2025-11-24 17:28:35. Your new balance: 12224 XAF. Fee was 0 XAF. Message: -. Transaction Id: 14825939783. School scholarships for a stress-free back-to-school with MoMo ! Make payments of minimum 5,237 F and stand a chance to win up to 50,500 F each week. More info at 8787 or on WhatsApp: 650528787.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-25,09:23:44,2025-11-25 09:23:44,received,MobileMoney,MobileMoney,SMS,payment,125.0,XAF,"Your payment of 125 XAF to MTNC BUNDLES_FORFAITS has been completed at 2025-11-25 09:23:10. Your new balance: 12099 XAF. Fee was 0 XAF. Message: -. Transaction Id: 14832535627. School scholarships for a stress-free back-to-school with MoMo ! Make payments of minimum 5,237 F and stand a chance to win up to 50,500 F each week. More info at 8787 or on WhatsApp: 650528787.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-25,12:59:46,2025-11-25 12:59:46,received,MobileMoney,MobileMoney,SMS,payment,50.0,XAF,"A transaction of 50 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-11-25 12:59:37. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:11924 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 14835171925. External Transaction Id: 4660852940608734827. School scholarships for a stress-free back-to-school with MoMo ! Make payments of minimum 5,237 F and stand a chance to win up to 100,000 F each week. More info at 8787 or on WhatsApp: 650 528 787.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-25,18:16:07,2025-11-25 18:16:07,received,MobileMoney,MobileMoney,SMS,payment,125.0,XAF,"Your payment of 125 XAF to MTNC BUNDLES_FORFAITS has been completed at 2025-11-25 14:22:27. Your new balance: 11799 XAF. Fee was 0 XAF. Message: -. Transaction Id: 14836103286. School scholarships for a stress-free back-to-school with MoMo ! Make payments of minimum 5,237 F and stand a chance to win up to 50,500 F each week. More info at 8787 or on WhatsApp: 650528787.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-26,00:29:35,2025-11-26 00:29:35,received,MobileMoney,MobileMoney,SMS,payment,50.0,XAF,"A transaction of 50 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-11-26 00:29:06. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:11549 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 14843063188. External Transaction Id: 7441174928047912990. School scholarships for a stress-free back-to-school with MoMo ! Make payments of minimum 5,237 F and stand a chance to win up to 100,000 F each week. More info at 8787 or on WhatsApp: 650 528 787.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-26,19:26:17,2025-11-26 19:26:17,received,MobileMoney,MobileMoney,SMS,airtime,83549.0,XAF,Current balance: 83549 FCFA ; Available balance: 83549 FCFA ; Airtime  balance: 1 FCFA ; MTN MoMo Gift Balance: 0.,success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-26,19:28:43,2025-11-26 19:28:43,received,MobileMoney,MobileMoney,SMS,receive,72000.0,XAF,You have received 72000 XAF from Crystal Finance Cooperative Deposit  (237652949208) on your mobile money account at 2025-11-26 08:19:42. Message from sender: Money Transfer. Your new balance:83549 XAF. Financial Transaction Id: 14844778743.,success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-27,13:27:46,2025-11-27 13:27:46,received,MobileMoney,MobileMoney,SMS,transfer,500.0,XAF,"You have transferred 500 XAF to NALOVA MANDZE NAWA FAVOUR (237677899805) from your mobile money account 75053849 at 2025-11-27 13:27:42 FEES 54 FCFA. Your new balance: 82795 XAF. Message from sender: business . Message to receiver: business . Financial Transaction Id: 14860680253. Save Big with 1 per cent on cash out fees + Zero fees on transfers. Plus, a chance to win 250F. Go To https://bit.ly/NewMoMoApp to download.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-27,17:24:41,2025-11-27 17:24:41,received,MobileMoney,MobileMoney,SMS,transfer,2250.0,XAF,"You have transferred 2250 XAF to MAKOUTING JOSIANE-CLAIR (237674564972) from your mobile money account 75053849 at 2025-11-27 17:24:32 FEES 54 FCFA. Your new balance: 80491 XAF. Message from sender: business . Message to receiver: business . Financial Transaction Id: 14863613807. Save Big with 1 per cent on cash out fees + Zero fees on transfers. Plus, a chance to win 250F. Go To https://bit.ly/NewMoMoApp to download.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-27,18:31:53,2025-11-27 18:31:53,received,MobileMoney,MobileMoney,SMS,payment,950.0,XAF,"A transaction of 950 XAF by MONETBIL  (237652344143) on your mobile money account successfully completed at 2025-11-27 18:31:45. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: 1XBET-MONETBIL. Your new balance:79528 XAF. Fee was 13 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 14864627602. External Transaction Id: 25112718313315486647. School scholarships for a stress-free back-to-school with MoMo ! Make payments of minimum 5,237 F and stand a chance to win up to 100,000 F each week. More info at 8787 or on WhatsApp: 650 528 787.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-29,23:50:03,2025-11-29 23:50:03,received,MobileMoney,MobileMoney,SMS,payment,125.0,XAF,"Your payment of 125 XAF to MTNC BUNDLES_FORFAITS has been completed at 2025-11-29 20:16:47. Your new balance: 79153 XAF. Fee was 0 XAF. Message: -. Transaction Id: 14891345905. School scholarships for a stress-free back-to-school with MoMo ! Make payments of minimum 5,237 F and stand a chance to win up to 50,500 F each week. More info at 8787 or on WhatsApp: 650528787.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-30,14:24:27,2025-11-30 14:24:27,received,MobileMoney,MobileMoney,SMS,payment,125.0,XAF,"Your payment of 125 XAF to MTNC BUNDLES_FORFAITS has been completed at 2025-11-30 06:36:22. Your new balance: 79028 XAF. Fee was 0 XAF. Message: -. Transaction Id: 14893781022. School scholarships for a stress-free back-to-school with MoMo ! Make payments of minimum 5,237 F and stand a chance to win up to 50,500 F each week. More info at 8787 or on WhatsApp: 650528787.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-30,14:30:58,2025-11-30 14:30:58,received,MobileMoney,MobileMoney,SMS,transfer,3100.0,XAF,"You have transferred 3100 XAF to GISELE SIWONG YIMBUH (237679322627) from your mobile money account 75053849 at 2025-11-30 14:30:53 FEES 54 FCFA. Your new balance: 75874 XAF. Message from sender: business . Message to receiver: business . Financial Transaction Id: 14898976845. Save Big with 1 per cent on cash out fees + Zero fees on transfers. Plus, a chance to win 250F. Go To https://bit.ly/NewMoMoApp to download.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-30,17:56:27,2025-11-30 17:56:27,received,MobileMoney,MobileMoney,SMS,withdraw,74000.0,XAF,"You AGHANWI ANYE TSI (237683063436) have via agent: NKAM BLESSING AZA TADKON COOPERATIVE CREDIT UNION  LTD (237651511780), withdrawn 74000 XAF from your mobile money account: 75053849 at 2025-11-30 17:56:16 and you can now collect your money in cash. Your new balance: 635 XAF. Fee paid: 1114 XAF. Message from agent: BUNDLE_OUT:NULL. Financial Transaction Id: 14901745030. Save Big with 1 per cent on cash out fees + Zero fees on transfers. Plus, a chance to win 250F. Go To https://bit.ly/NewMoMoApp to download.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-30,17:57:23,2025-11-30 17:57:23,received,MobileMoney,MobileMoney,SMS,airtime,75749.0,XAF,Current balance: 75749 FCFA ; Available balance: 75749 FCFA ; Airtime  balance: 1 FCFA ; MTN MoMo Gift Balance: 0.,success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-11-30,19:29:45,2025-11-30 19:29:45,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"A transaction of 500 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-11-30 19:29:36. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:135 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 14903194982. External Transaction Id: 454783475917245979. School scholarships for a stress-free back-to-school with MoMo ! Make payments of minimum 5,237 F and stand a chance to win up to 100,000 F each week. More info at 8787 or on WhatsApp: 650 528 787.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-12-01,02:33:08,2025-12-01 02:33:08,received,MobileMoney,MobileMoney,SMS,payment,135.0,XAF,"A transaction of 135 XAF by ORIS MOMOKASH (ORISS-PERSONAL) on your mobile money account successfully completed at 2025-12-01 02:33:05. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: MOMOKASH. Your new balance:0 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 14905797018. External Transaction Id: 2025120102330296663436RA. School scholarships for a stress-free back-to-school with MoMo ! Make payments of minimum 5,237 F and stand a chance to win up to 100,000 F each week. More info at 8787 or on WhatsApp: 650 528 787.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-12-01,07:56:43,2025-12-01 07:56:43,received,MobileMoney,MobileMoney,SMS,receive,7000.0,XAF,"You have received 7000 XAF of NEW DREAM AZANJI COLINS CHEO ABUMBI (237681328120 COLINS CHEO ABUMBI AZANJI) on your Mobile Money 2025-12-01 07:56:41 account. Message from the sender: . Your new balance is 7000 XAF. Fee Paid: 0 XAF. Transaction ID: 14907059626. Save Big with 1 per cent on cash out fees + Zero fees on transfers. Plus, a chance to win 250F. Go To https://bit.ly/NewMoMoApp to download.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-12-01,07:56:47,2025-12-01 07:56:47,received,MobileMoney,MobileMoney,SMS,payment,5240.0,XAF,"A transaction of 5240 XAF by ORIS MOMOKASH (ORISS-PERSONAL) on your mobile money account successfully completed at 2025-12-01 07:56:45. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:1760 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 14907060251. External Transaction Id: loan_repayment. School scholarships for a stress-free back-to-school with MoMo ! Make payments of minimum 5,237 F and stand a chance to win up to 100,000 F each week. More info at 8787 or on WhatsApp: 650 528 787.",success
Messages with MobileMoney 2026-03-21 195936 (messages from 08-08-2025 to 21-03-2026).csv,msg_2026-03-21_195936,2025-12-01,09:56:48,2025-12-01 09:56:48,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"A transaction of 500 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-12-01 09:55:57. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:1260 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 14908462835. External Transaction Id: 3065342168200102256. School scholarships for a stress-free back-to-school with MoMo ! Make payments of minimum 5,237 F and stand a chance to win up to 100,000 F each week. More info at 8787 or on WhatsApp: 650 528 787.",success
